d_codigo,d_asenta,d_tipo_asenta,d_mnpio,d_estado,d_ciudad,d_zona
46030,Cerro de Temachaco,Rancho,Huejuquilla el Alto,Jalisco,,Rural
46034,Hatmasie,Colonia,Huejuquilla el Alto,Jalisco,,Rural
46036,Ciénega de Guadalupe,Rancho,Huejuquilla el Alto,Jalisco,,Rural
46037,La Soledad,Pueblo,Huejuquilla el Alto,Jalisco,,Rural
46037,Los Llanos,Rancho,Huejuquilla el Alto,Jalisco,,Rural
46037,Las Pilas,Rancho,Huejuquilla el Alto,Jalisco,,Rural
46040,El Vallado,Colonia,Mezquitic,Jalisco,,Urbano
46040,Centro Mezquitic,Colonia,Mezquitic,Jalisco,,Rural
46042,San Juan de Navarrete,Ranchería,Mezquitic,Jalisco,,Rural
46042,Cerro Colorado,Ranchería,Mezquitic,Jalisco,,Rural
46042,Las Bocas,Ranchería,Mezquitic,Jalisco,,Rural
46042,Ciénega Grande,Ranchería,Mezquitic,Jalisco,,Rural
46043,La Junta de Ríos,Rancho,Mezquitic,Jalisco,,Rural
46043,Potrero de Navarrete,Rancho,Mezquitic,Jalisco,,Rural
46043,Las Carreras,Ranchería,Mezquitic,Jalisco,,Rural
46043,Minillas,Ranchería,Mezquitic,Jalisco,,Rural
46044,Mesa del Fraile (Mesa de Guadalupe),Pueblo,Mezquitic,Jalisco,,Rural
46045,El Mortero,Ranchería,Mezquitic,Jalisco,,Rural
46047,Ocota (La Taberna),Rancho,Mezquitic,Jalisco,,Rural
46047,Totuate,Ranchería,Mezquitic,Jalisco,,Rural
46049,Nostic,Pueblo,Mezquitic,Jalisco,,Rural
46049,Jimulco,Rancho,Mezquitic,Jalisco,,Rural
46050,Pedernales,Ranchería,Mezquitic,Jalisco,,Rural
46050,Santa Cruz,Rancho,Mezquitic,Jalisco,,Rural
46050,Nueva Colonia,Ranchería,Mezquitic,Jalisco,,Rural
46053,Chonacata,Rancho,Mezquitic,Jalisco,,Rural
46055,La Calabacilla,Rancho,Mezquitic,Jalisco,,Rural
46055,Las Guayabas,Rancho,Mezquitic,Jalisco,,Rural
46056,Santa Catarina,Ranchería,Mezquitic,Jalisco,,Rural
46056,Soconita,Ranchería,Mezquitic,Jalisco,,Rural
46056,Mayehekwa Pueblo Nuevo 2,Ranchería,Mezquitic,Jalisco,,Rural
46056,Pueblo Nuevo,Ranchería,Mezquitic,Jalisco,,Rural
46057,Las Latas,Ranchería,Mezquitic,Jalisco,,Rural
46057,Taimarita,Ranchería,Mezquitic,Jalisco,,Rural
46057,Pochotita,Ranchería,Mezquitic,Jalisco,,Rural
46060,Los Amoles (Bajío de los Amoles),Ranchería,Mezquitic,Jalisco,,Rural
46063,El Venado,Ranchería,Mezquitic,Jalisco,,Rural
46064,Tempeste,Rancho,Mezquitic,Jalisco,,Rural
46065,Tesorero,Ranchería,Mezquitic,Jalisco,,Rural
46065,Ocota de los Llanos,Ranchería,Mezquitic,Jalisco,,Rural
46066,Rancho de la Relación,Rancho,Mezquitic,Jalisco,,Rural
46067,San Sebastián Teponahuaxtlán,Pueblo,Mezquitic,Jalisco,,Rural
46068,Carlos Rivera Aceves [Aserradero],Colonia,Mezquitic,Jalisco,,Rural
46069,Agua Zarca,Rancho,Mezquitic,Jalisco,,Rural
46070,Rancho el Aguacate,Rancho,Mezquitic,Jalisco,,Rural
46070,Tecolote,Ranchería,Mezquitic,Jalisco,,Rural
46070,San Miguel (San Miguel Huaixtita),Pueblo,Mezquitic,Jalisco,,Rural
46070,Tierra Colorada,Ranchería,Mezquitic,Jalisco,,Rural
46070,San Luis,Ranchería,Mezquitic,Jalisco,,Rural
46070,San Luisito,Ranchería,Mezquitic,Jalisco,,Rural
46070,Tempisque,Ranchería,Mezquitic,Jalisco,,Rural
46070,La Ciénega de Huaistita (Los Quesos),Pueblo,Mezquitic,Jalisco,,Rural
46070,Tierras Blancas Huaistita,Rancho,Mezquitic,Jalisco,,Rural
46070,Guamuchilillo,Ranchería,Mezquitic,Jalisco,,Rural
46070,Los Lobos,Ranchería,Mezquitic,Jalisco,,Rural
46070,Popotita,Ranchería,Mezquitic,Jalisco,,Rural
46072,El Chalate (Los Chalates),Pueblo,Mezquitic,Jalisco,,Rural
46072,Codorniz,Ranchería,Mezquitic,Jalisco,,Rural
46073,Carrizal,Ranchería,Mezquitic,Jalisco,,Rural
46073,Bajío del Carrizal,Rancho,Mezquitic,Jalisco,,Rural
46073,Campamento,Rancho,Mezquitic,Jalisco,,Rural
46074,Cohamiata,Ranchería,Mezquitic,Jalisco,,Rural
46074,San Andrés Cohamiata,Pueblo,Mezquitic,Jalisco,,Rural
46074,Huanco de Cohamiata,Rancho,Mezquitic,Jalisco,,Rural
46074,Las Guayabas,Rancho,Mezquitic,Jalisco,,Rural
46075,Rancho del Aire,Rancho,Mezquitic,Jalisco,,Rural
46075,El Mirador,Rancho,Mezquitic,Jalisco,,Rural
46076,Santa Gertrudis (Santa Cruz),Rancho,Mezquitic,Jalisco,,Rural
46076,Santa Cruz,Rancho,Mezquitic,Jalisco,,Rural
46078,Techalotita,Rancho,Mezquitic,Jalisco,,Rural
46078,Amoltita Dos,Rancho,Mezquitic,Jalisco,,Rural
46080,La Laguna,Pueblo,Mezquitic,Jalisco,,Rural
46083,San José el Tesorero,Ranchería,Mezquitic,Jalisco,,Rural
46083,El Tesorero,Rancho,Mezquitic,Jalisco,,Rural
46084,Águila Blanca,Rancho,Mezquitic,Jalisco,,Rural
46084,El Cajón,Rancho,Mezquitic,Jalisco,,Rural
46087,Rincón de San Vicente,Ranchería,Mezquitic,Jalisco,,Rural
46100,Villa Guerrero,Ciudad,Villa Guerrero,Jalisco,,Rural
46103,San Felipe,Colonia,Villa Guerrero,Jalisco,,Urbano
46103,La Aviación,Colonia,Villa Guerrero,Jalisco,,Urbano
46104,Nuevo,Colonia,Villa Guerrero,Jalisco,,Urbano
46105,Estanco,Colonia,Villa Guerrero,Jalisco,,Rural
46105,Loma Bonita,Colonia,Villa Guerrero,Jalisco,,Rural
46106,Verde,Barrio,Villa Guerrero,Jalisco,,Urbano
46106,Gasolinera,Colonia,Villa Guerrero,Jalisco,,Urbano
46107,De la Rosa,Colonia,Villa Guerrero,Jalisco,,Urbano
46109,Santa Cecilia,Colonia,Villa Guerrero,Jalisco,,Rural
46110,Tlacuitapan,Rancho,Villa Guerrero,Jalisco,,Rural
46110,El Charco Largo,Rancho,Villa Guerrero,Jalisco,,Rural
46110,Zacatequillas,Rancho,Villa Guerrero,Jalisco,,Rural
46110,Santa Rita,Ranchería,Villa Guerrero,Jalisco,,Rural
46110,Patáhuac (Patagua),Ranchería,Villa Guerrero,Jalisco,,Rural
46110,El Plan,Rancho,Villa Guerrero,Jalisco,,Rural
46110,El Patito,Rancho,Villa Guerrero,Jalisco,,Rural
46112,El Carnicero,Rancho,Villa Guerrero,Jalisco,,Rural
46112,La Nopalera (Arroyo de Agua),Rancho,Villa Guerrero,Jalisco,,Rural
46113,Adjuntas del Norte,Rancho,Villa Guerrero,Jalisco,,Rural
46114,El Pirul,Rancho,Villa Guerrero,Jalisco,,Rural
46114,La Boquilla,Rancho,Villa Guerrero,Jalisco,,Rural
46114,La Labor,Rancho,Villa Guerrero,Jalisco,,Rural
46114,Capellanía,Rancho,Villa Guerrero,Jalisco,,Rural
46114,Las Conchas (La Concha),Rancho,Villa Guerrero,Jalisco,,Rural
46114,Uribes,Ranchería,Villa Guerrero,Jalisco,,Rural
46114,Ojo de Agua de Cardos,Ranchería,Villa Guerrero,Jalisco,,Rural
46114,San Buenaventura,Rancho,Villa Guerrero,Jalisco,,Rural
46114,Juanacatic,Rancho,Villa Guerrero,Jalisco,,Rural
46115,San Juan,Rancho,Villa Guerrero,Jalisco,,Rural
46115,La Cofradía,Rancho,Villa Guerrero,Jalisco,,Rural
46117,Los Sauces,Rancho,Villa Guerrero,Jalisco,,Rural
46120,Izolta,Ranchería,Villa Guerrero,Jalisco,,Rural
46120,San Lorenzo de Atzqueltán,Pueblo,Villa Guerrero,Jalisco,,Rural
46123,San Antonio,Rancho,Villa Guerrero,Jalisco,,Rural
46123,Puerto del Viento,Rancho,Villa Guerrero,Jalisco,,Rural
46123,De Enmedio (Manillas),Rancho,Villa Guerrero,Jalisco,,Rural
46124,El Limón,Rancho,Villa Guerrero,Jalisco,,Rural
46126,Los Valles,Rancho,Villa Guerrero,Jalisco,,Rural
46127,La Guásima,Ranchería,Villa Guerrero,Jalisco,,Rural
46127,La Ciénega de los Márquez (La Ciénega),Rancho,Villa Guerrero,Jalisco,,Rural
46130,Centro de Bolaños,Colonia,Bolaños,Jalisco,,Rural
46140,Huilacatitlán (Huila),Ranchería,Bolaños,Jalisco,,Rural
46145,Agua Milpa de Abajo,Pueblo,Bolaños,Jalisco,,Rural
46152,Tuxpan de Bolaños,Pueblo,Bolaños,Jalisco,,Rural
46153,Los Cerritos,Rancho,Bolaños,Jalisco,,Rural
46155,Los Corrales (Mesa del Tirador),Rancho,Bolaños,Jalisco,,Rural
46157,Huizaista,Rancho,Bolaños,Jalisco,,Rural
46170,Totatiche,Ciudad,Totatiche,Jalisco,,Rural
46170,La Mezquitera,Colonia,Totatiche,Jalisco,,Rural
46174,Santa Maria de Garcia,Pueblo,Totatiche,Jalisco,,Rural
46175,San Francisco,Ranchería,Totatiche,Jalisco,,Rural
46176,Acaspulco,Ranchería,Totatiche,Jalisco,,Rural
46180,Temastian de Julian Hernandez,Pueblo,Totatiche,Jalisco,,Rural
46188,Cartagena,Poblado comunal,Totatiche,Jalisco,,Rural
46190,Agua Zarca,Ranchería,Totatiche,Jalisco,,Rural
46194,Acatepulco,Ranchería,Totatiche,Jalisco,,Rural
46196,Santa Rita,Ranchería,Totatiche,Jalisco,,Rural
46197,Cementera de San Francisco,Pueblo,Totatiche,Jalisco,,Rural
46200,Colotlan Centro,Colonia,Colotlán,Jalisco,Colotlán,Semiurbano
46202,De La Arboleda,Fraccionamiento,Colotlán,Jalisco,Colotlán,Semiurbano
46202,Del Bosque,Colonia,Colotlán,Jalisco,Colotlán,Semiurbano
46203,Chihuahua,Barrio,Colotlán,Jalisco,Colotlán,Semiurbano
46203,Santiago Tlatelolco,Pueblo,Colotlán,Jalisco,Colotlán,Semiurbano
46204,Lomas de La Cruz,Colonia,Colotlán,Jalisco,Colotlán,Semiurbano
46205,Lomas de Oriente,Colonia,Colotlán,Jalisco,Colotlán,Semiurbano
46205,Las Golondrinas,Fraccionamiento,Colotlán,Jalisco,Colotlán,Semiurbano
46206,El Pastor,Fraccionamiento,Colotlán,Jalisco,Colotlán,Urbano
46206,Nuevo Tlaxcala,Fraccionamiento,Colotlán,Jalisco,Colotlán,Semiurbano
46207,Acaponeta,Barrio,Colotlán,Jalisco,Colotlán,Semiurbano
46208,Soyatitlán,Colonia,Colotlán,Jalisco,Colotlán,Semiurbano
46210,Mesa de Flores,Ranchería,Colotlán,Jalisco,,Rural
46220,El Refugio,Ranchería,Colotlán,Jalisco,,Rural
46225,Santiago Tlatelolco,Pueblo,Colotlán,Jalisco,,Rural
46225,Canoas de Arriba,Ranchería,Colotlán,Jalisco,,Rural
46227,El Epazote,Hacienda,Colotlán,Jalisco,,Rural
46230,El Carrizal,Congregación,Colotlán,Jalisco,,Rural
46234,Agua Gorda,Ranchería,Colotlán,Jalisco,,Rural
46235,San Francisco,Ranchería,Colotlán,Jalisco,,Rural
46236,Tulimic Del Rosario,Ranchería,Colotlán,Jalisco,,Rural
46236,Tulimic de Guadalupe,Ranchería,Colotlán,Jalisco,,Rural
46236,Dolores,Ranchería,Colotlán,Jalisco,,Rural
46237,Aguajes,Ranchería,Colotlán,Jalisco,,Rural
46237,Los Veliz,Ranchería,Colotlán,Jalisco,,Rural
46238,Ciénega de los Alejos,Ranchería,Colotlán,Jalisco,,Rural
46239,San Antonio de las Lajas,Ranchería,Colotlán,Jalisco,,Rural
46239,San Nicolás,Ranchería,Colotlán,Jalisco,,Rural
46240,Barrio de Tapias,Colonia,Santa María de los Ángeles,Jalisco,,Rural
46240,Santa Maria de los Angeles,Pueblo,Santa María de los Ángeles,Jalisco,,Rural
46243,La Boquilla de Zaragoza (La Boquilla),Ranchería,Santa María de los Ángeles,Jalisco,,Rural
46245,Las Animas,Ranchería,Santa María de los Ángeles,Jalisco,,Rural
46248,Las Liebres,Ranchería,Santa María de los Ángeles,Jalisco,,Rural
46249,El Fraile,Ranchería,Santa María de los Ángeles,Jalisco,,Rural
46250,Huacasco,Hacienda,Santa María de los Ángeles,Jalisco,,Rural
46255,Sáuz de los Marquez,Ejido,Santa María de los Ángeles,Jalisco,,Rural
46256,Tenasco de Arriba,Ranchería,Santa María de los Ángeles,Jalisco,,Rural
46259,21 de Marzo,Ranchería,Santa María de los Ángeles,Jalisco,,Rural
46260,Huejúcar,Ciudad,Huejúcar,Jalisco,,Rural
46262,Los Pocitos,Fraccionamiento,Huejúcar,Jalisco,,Urbano
46270,San Jose de los Marquez,Congregación,Huejúcar,Jalisco,,Rural
46276,Achimec,Ranchería,Huejúcar,Jalisco,,Rural
46280,La Mesa de María de León,Ranchería,Huejúcar,Jalisco,,Rural
46281,Las Bocas,Congregación,Huejúcar,Jalisco,,Rural
46282,San Rafael de Diaz,Congregación,Huejúcar,Jalisco,,Rural
46288,Las Huertas,Congregación,Huejúcar,Jalisco,,Rural
46290,Tlacosahua,Pueblo,Huejúcar,Jalisco,,Rural
46299,Ciénega Grande,Congregación,Huejúcar,Jalisco,,Rural
46300,Chimaltitán,Pueblo,Chimaltitán,Jalisco,,Rural
46305,Agua Caliente,Ranchería,Chimaltitán,Jalisco,,Rural
46310,Cocuasco,Ranchería,Chimaltitán,Jalisco,,Rural
46315,Guadalupe,Rancho,Chimaltitán,Jalisco,,Rural
46315,Los Cerritos,Ranchería,Chimaltitán,Jalisco,,Rural
46325,San Juan de los Potreros,Pueblo,Chimaltitán,Jalisco,,Rural
46330,Tepizuac,Ranchería,Chimaltitán,Jalisco,,Rural
46350,San Martin de Bolaños,Pueblo,San Martín de Bolaños,Jalisco,,Rural
46360,El Platanar,Ranchería,San Martín de Bolaños,Jalisco,,Rural
46370,La Joya,Ranchería,San Martín de Bolaños,Jalisco,,Rural
46380,San Miguel,Ranchería,San Martín de Bolaños,Jalisco,,Rural
46385,Agua Caliente,Ranchería,San Martín de Bolaños,Jalisco,,Rural
46386,El Platanito,Ranchería,San Martín de Bolaños,Jalisco,,Rural
46400,Tequila Centro,Ciudad,Tequila,Jalisco,Tequila,Semiurbano
46402,Obrera,Colonia,Tequila,Jalisco,Tequila,Semiurbano
46402,Infonavit,Colonia,Tequila,Jalisco,Tequila,Semiurbano
46402,La Mula,Colonia,Tequila,Jalisco,Tequila,Semiurbano
46402,Pino Suárez,Colonia,Tequila,Jalisco,Tequila,Semiurbano
46403,El Maluaste,Colonia,Tequila,Jalisco,Tequila,Semiurbano
46403,El Rosario,Colonia,Tequila,Jalisco,Tequila,Semiurbano
46403,Santa Cruz de los Espinos,Colonia,Tequila,Jalisco,Tequila,Semiurbano
46403,El Ranchito,Colonia,Tequila,Jalisco,Tequila,Semiurbano
46403,La Mezcalera,Colonia,Tequila,Jalisco,Tequila,Semiurbano
46403,Lomas Del Paraíso,Colonia,Tequila,Jalisco,Tequila,Semiurbano
46403,El Tezcalame,Colonia,Tequila,Jalisco,Tequila,Semiurbano
46403,Sauza,Colonia,Tequila,Jalisco,Tequila,Semiurbano
46404,El Trapiche,Colonia,Tequila,Jalisco,Tequila,Semiurbano
46404,Ex Hacienda de Abajo,Colonia,Tequila,Jalisco,Tequila,Semiurbano
46404,Chulavista,Colonia,Tequila,Jalisco,Tequila,Semiurbano
46405,Potrero de los Rivera,Ranchería,Tequila,Jalisco,,Rural
46407,Las Norias,Ranchería,Tequila,Jalisco,,Rural
46407,El Medineño,Ejido,Tequila,Jalisco,,Rural
46408,El Salvador,Pueblo,Tequila,Jalisco,,Rural
46409,Tapexco,Ranchería,Tequila,Jalisco,,Rural
46409,San Martin de las Cañas,Ejido,Tequila,Jalisco,,Rural
46409,Santa Teresa,Ejido,Tequila,Jalisco,,Rural
46420,Jalpilla,Ranchería,Tequila,Jalisco,,Rural
46420,Santo Domingo,Ranchería,Tequila,Jalisco,,Rural
46420,El Carrizo,Ranchería,Tequila,Jalisco,,Rural
46430,San Pedro Analco,Pueblo,Tequila,Jalisco,,Rural
46433,Tuitan,Ejido,Tequila,Jalisco,,Rural
46440,Hostotipaquillo,Pueblo,Hostotipaquillo,Jalisco,,Rural
46445,Santo Domingo de Guzmán,Ejido,Hostotipaquillo,Jalisco,,Rural
46446,La Venta de Mochitiltic,Ejido,Hostotipaquillo,Jalisco,,Rural
46448,Santo Tomas,Ejido,Hostotipaquillo,Jalisco,,Rural
46448,El Tequesquite,Congregación,Hostotipaquillo,Jalisco,,Rural
46450,5 Minas,Ejido,Hostotipaquillo,Jalisco,,Rural
46454,El Llano de los Vela,Ejido,Hostotipaquillo,Jalisco,,Rural
46455,Labor de Guadalupe,Ejido,Hostotipaquillo,Jalisco,,Rural
46457,Sayulimita,Ejido,Hostotipaquillo,Jalisco,,Rural
46460,Barrancas,Estación,Hostotipaquillo,Jalisco,,Rural
46460,Plan de Barrancas,Ranchería,Hostotipaquillo,Jalisco,,Rural
46470,Magdalena Centro,Colonia,Magdalena,Jalisco,Magdalena,Semiurbano
46472,Nueva Xochiltepec,Colonia,Magdalena,Jalisco,Magdalena,Urbano
46472,Lindavista,Colonia,Magdalena,Jalisco,Magdalena,Semiurbano
46472,Miguel Hidalgo,Colonia,Magdalena,Jalisco,Magdalena,Semiurbano
46472,Pinavetera,Colonia,Magdalena,Jalisco,Magdalena,Semiurbano
46472,Las Fresas 2a Sección,Colonia,Magdalena,Jalisco,Magdalena,Semiurbano
46472,Las Fresas 1a Sección,Colonia,Magdalena,Jalisco,Magdalena,Semiurbano
46473,Rinconada Casa Blanca,Fraccionamiento,Magdalena,Jalisco,Magdalena,Urbano
46473,La Nogalera,Colonia,Magdalena,Jalisco,Magdalena,Semiurbano
46473,La Cañita,Colonia,Magdalena,Jalisco,Magdalena,Semiurbano
46473,Manecas,Colonia,Magdalena,Jalisco,Magdalena,Semiurbano
46473,Los Espinos,Colonia,Magdalena,Jalisco,Magdalena,Semiurbano
46474,Santuario,Colonia,Magdalena,Jalisco,Magdalena,Semiurbano
46474,Las Matas,Colonia,Magdalena,Jalisco,Magdalena,Semiurbano
46474,Cerrito,Colonia,Magdalena,Jalisco,Magdalena,Semiurbano
46474,Caballito,Colonia,Magdalena,Jalisco,Magdalena,Semiurbano
46474,Los Pinos,Colonia,Magdalena,Jalisco,Magdalena,Semiurbano
46474,Estación,Colonia,Magdalena,Jalisco,Magdalena,Semiurbano
46475,San Andrés,Ejido,Magdalena,Jalisco,,Rural
46480,La Quemada,Ranchería,Magdalena,Jalisco,,Rural
46488,Ojo Zarco,Ranchería,Magdalena,Jalisco,,Rural
46489,San Simón,Ranchería,Magdalena,Jalisco,,Rural
46490,La Joya,Ejido,Magdalena,Jalisco,,Rural
46495,Huizizilapan,Hacienda,Magdalena,Jalisco,,Rural
46500,Etzatlan Centro,Colonia,Etzatlán,Jalisco,Etzatlán,Semiurbano
46502,Magisterial,Fraccionamiento,Etzatlán,Jalisco,Etzatlán,Semiurbano
46503,Loma Bonita,Fraccionamiento,Etzatlán,Jalisco,Etzatlán,Semiurbano
46503,La Garita,Fraccionamiento,Etzatlán,Jalisco,Etzatlán,Semiurbano
46503,Loma Dorada,Fraccionamiento,Etzatlán,Jalisco,Etzatlán,Semiurbano
46506,Palo Verde,Fraccionamiento,Etzatlán,Jalisco,Etzatlán,Semiurbano
46507,Colonos,Fraccionamiento,Etzatlán,Jalisco,Etzatlán,Semiurbano
46507,Las Garzas,Fraccionamiento,Etzatlán,Jalisco,Etzatlán,Semiurbano
46509,Villas Etzatlan,Fraccionamiento,Etzatlán,Jalisco,Etzatlán,Semiurbano
46520,La Mazata,Ranchería,Etzatlán,Jalisco,,Rural
46525,Santa Rosalía,Ranchería,Etzatlán,Jalisco,,Rural
46525,San Sebastián,Ranchería,Etzatlán,Jalisco,,Rural
46530,Oconahua,Pueblo,Etzatlán,Jalisco,,Rural
46532,Puerta de los Pericos,Ranchería,Etzatlán,Jalisco,,Rural
46535,San Rafael,Hacienda,Etzatlán,Jalisco,,Rural
46540,San Marcos,Pueblo,San Marcos,Jalisco,,Rural
46545,La Puerta del Coche,Ranchería,San Marcos,Jalisco,,Rural
46560,Lázaro Cárdenas,Colonia,San Juanito de Escobedo,Jalisco,,Rural
46560,Antonio Escobedo,Pueblo,San Juanito de Escobedo,Jalisco,,Rural
46560,Vista Hermosa,Colonia,San Juanito de Escobedo,Jalisco,,Rural
46560,Campo Santo,Colonia,San Juanito de Escobedo,Jalisco,,Rural
46565,La Estancita,Ejido,San Juanito de Escobedo,Jalisco,,Rural
46566,La Providencia,Ejido,San Juanito de Escobedo,Jalisco,,Rural
46570,El Trapiche,Ranchería,San Juanito de Escobedo,Jalisco,,Rural
46572,Estancia de Ayones,Ejido,San Juanito de Escobedo,Jalisco,,Rural
46573,Santiaguito,Ranchería,San Juanito de Escobedo,Jalisco,,Rural
46574,Azafrán,Ejido,San Juanito de Escobedo,Jalisco,,Rural
46580,San Pedro,Ejido,San Juanito de Escobedo,Jalisco,,Rural
46600,Ameca Centro,Colonia,Ameca,Jalisco,Ameca,Semiurbano
46610,Santa Cecilia,Colonia,Ameca,Jalisco,Ameca,Semiurbano
46610,Ameca Oriente,Colonia,Ameca,Jalisco,Ameca,Semiurbano
46614,Estación,Colonia,Ameca,Jalisco,Ameca,Semiurbano
46615,Loma de Pipila,Colonia,Ameca,Jalisco,Ameca,Semiurbano
46615,Las Victorias,Fraccionamiento,Ameca,Jalisco,Ameca,Urbano
46616,La Ciénega,Colonia,Ameca,Jalisco,Ameca,Semiurbano
46620,Obrera,Colonia,Ameca,Jalisco,Ameca,Semiurbano
46620,El Mezquite,Fraccionamiento,Ameca,Jalisco,Ameca,Semiurbano
46626,Del Carmen,Colonia,Ameca,Jalisco,Ameca,Semiurbano
46627,Huerta de Morales,Colonia,Ameca,Jalisco,Ameca,Semiurbano
46630,La Huerta,Colonia,Ameca,Jalisco,Ameca,Semiurbano
46639,Industrial,Colonia,Ameca,Jalisco,Ameca,Semiurbano
46640,Jardines Del Manantial,Colonia,Ameca,Jalisco,Ameca,Semiurbano
46649,Niños Héroes,Colonia,Ameca,Jalisco,Ameca,Semiurbano
46680,Esperanza,Colonia,Ameca,Jalisco,Ameca,Semiurbano
46680,La Reyna,Colonia,Ameca,Jalisco,Ameca,Semiurbano
46686,Revolución,Colonia,Ameca,Jalisco,Ameca,Semiurbano
46687,Independencia,Colonia,Ameca,Jalisco,Ameca,Semiurbano
46688,Reforma,Colonia,Ameca,Jalisco,Ameca,Semiurbano
46689,Loma Alta,Colonia,Ameca,Jalisco,Ameca,Semiurbano
46700,Jayamitla,Congregación,Ameca,Jalisco,,Rural
46700,San Antonio Matute,Congregación,Ameca,Jalisco,,Rural
46700,Labor de Solís,Congregación,Ameca,Jalisco,,Rural
46700,El Cuis,Congregación,Ameca,Jalisco,,Rural
46700,La Esperanza,Congregación,Ameca,Jalisco,,Rural
46700,Los Pocitos,Ranchería,Ameca,Jalisco,,Rural
46706,La Higuera,Congregación,Ameca,Jalisco,,Rural
46706,La Cantería,Ranchería,Ameca,Jalisco,,Rural
46707,San Miguel,Congregación,Ameca,Jalisco,,Rural
46707,El Cerrito Del Cuis,Ranchería,Ameca,Jalisco,,Rural
46708,El Caimanero,Ranchería,Ameca,Jalisco,,Rural
46708,El Quelite,Ranchería,Ameca,Jalisco,,Rural
46709,Las Paredes,Ranchería,Ameca,Jalisco,,Rural
46710,Puerta de La Vega,Congregación,Ameca,Jalisco,,Rural
46715,Buenos Aires,Ranchería,Ameca,Jalisco,,Rural
46715,Don Martin,Ranchería,Ameca,Jalisco,,Rural
46715,Portezuelo,Congregación,Ameca,Jalisco,,Rural
46716,Arroyo Hondo,Congregación,Ameca,Jalisco,,Rural
46716,San Nicolás,Congregación,Ameca,Jalisco,,Rural
46717,Las Pilas,Ranchería,Ameca,Jalisco,,Rural
46718,Malpasito,Ranchería,Ameca,Jalisco,,Rural
46718,La Villita,Congregación,Ameca,Jalisco,,Rural
46718,Malpaso,Ranchería,Ameca,Jalisco,,Rural
46719,Quexpan,Ranchería,Ameca,Jalisco,,Rural
46719,Las Raíces,Ranchería,Ameca,Jalisco,,Rural
46719,La Pareja,Ranchería,Ameca,Jalisco,,Rural
46719,Lagunillas,Congregación,Ameca,Jalisco,,Rural
46720,San Ignacio,Congregación,Ameca,Jalisco,,Rural
46723,Mesa de los Ramos,Congregación,Ameca,Jalisco,,Rural
46724,La Calera de Arriba,Congregación,Ameca,Jalisco,,Rural
46724,La Calera de Abajo,Congregación,Ameca,Jalisco,,Rural
46725,El Cabezón (El Limón),Pueblo,Ameca,Jalisco,,Rural
46725,El Cabezón,Congregación,Ameca,Jalisco,,Rural
46726,Villa Hermosa,Congregación,Ameca,Jalisco,,Rural
46726,Huerta de San Javier,Congregación,Ameca,Jalisco,,Rural
46726,Los Amiales,Ranchería,Ameca,Jalisco,,Rural
46728,La Coronilla,Ranchería,Ameca,Jalisco,,Rural
46728,Santa Maria de La Huerta,Ranchería,Ameca,Jalisco,,Rural
46728,Texcalame,Congregación,Ameca,Jalisco,,Rural
46728,El Sabino,Congregación,Ameca,Jalisco,,Rural
46729,El Magistral,Congregación,Ameca,Jalisco,,Rural
46729,El Saucillo,Ranchería,Ameca,Jalisco,,Rural
46729,Los Pilares,Congregación,Ameca,Jalisco,,Rural
46729,El Zoquite,Ranchería,Ameca,Jalisco,,Rural
46730,Ahualulco de Mercado Centro,Colonia,Ahualulco de Mercado,Jalisco,Ahualulco de Mercado,Semiurbano
46732,Fausto Quintero,Colonia,Ahualulco de Mercado,Jalisco,Ahualulco de Mercado,Semiurbano
46732,Providencia,Colonia,Ahualulco de Mercado,Jalisco,Ahualulco de Mercado,Semiurbano
46732,La Primavera,Colonia,Ahualulco de Mercado,Jalisco,Ahualulco de Mercado,Semiurbano
46732,La Huerta,Colonia,Ahualulco de Mercado,Jalisco,Ahualulco de Mercado,Semiurbano
46732,Los Cascos,Colonia,Ahualulco de Mercado,Jalisco,Ahualulco de Mercado,Semiurbano
46733,Las Mesitas,Colonia,Ahualulco de Mercado,Jalisco,Ahualulco de Mercado,Semiurbano
46733,Los Aguacates,Colonia,Ahualulco de Mercado,Jalisco,Ahualulco de Mercado,Semiurbano
46733,Ahualulco Ejidal,Colonia,Ahualulco de Mercado,Jalisco,Ahualulco de Mercado,Semiurbano
46734,5 de Mayo,Colonia,Ahualulco de Mercado,Jalisco,Ahualulco de Mercado,Semiurbano
